Link,Job Title,Company,Date Posted,Location,Requirements
https://ca.indeed.com/rc/clk?jk=6e6d41b9bfd17018&bb=ypwLdInTeCPaciinepBk2xFYHe9t6RPIOkx7d3xnJtjxzbERiJlKUgXAOwN149SbVCWd2qelxbWu7XygCX552dMEr-6HG6DmkPf4eUQ4kovn3Fl88jegpJY5C5pIhTAo&xkcb=SoAG67M3-rXlWlULXZ0HbzkdCdPP&fccid=caed318a9335aac0&vjs=3,"Machine Learning Engineer, Shop Ads",TikTok,PostedPosted 12 days ago,"Vancouver, BC","['BS/MS degree in Computer Science or similar fields, with related industry experience.', 'Solid programming skills, proficient in Python/Golang/Java/C/C++.', 'Familiarity with at least one mainstream deep learning programming framework (TensorFlow/Caffe/MXNet) and its architecture and implementation mechanism.', 'Familiarity with deep learning algorithms (CNN/RNN/LSTM, etc.).', 'Team-player with strong communication skills who can also work independently.', 'Familiarity with main components for Ads systems, including bidding, ranking, and auction.', 'Experience in resource management and task scheduling with large-scale distributed software (such as Spark and TensorFlow).']"
https://ca.indeed.com/rc/clk?jk=50e9aac9a68f2b0f&bb=ypwLdInTeCPaciinepBk262VImbet5oTOd3nuXDsPhuKlyg0OXuMqWUQYMJMglZLn01G757brMXI4320Fe3q3eeaSohtgpK-mIRdpUB9YPsQoe5SG1lg-Q%3D%3D&xkcb=SoAv67M3-rXlWlULXZ0FbzkdCdPP&fccid=617d7f961cfcf54a&vjs=3,Machine Learning Engineer,Electronic Arts,PostedPosted 5 days ago,"Vancouver, BC","['BS in a technical field, such as Mathematics, Computer Science, Economics, or Statistics.', '2 or more years of experience in engineering, data science, analytics, or a related area in a consumer products-oriented industry.', 'Familiarity with machine learning models like LightGBM, Random Forest, and Multi-armed bandits, and experience deploying these models in a production context.', 'Experience deploying models in a production environment using technologies like Apache Airflow, Kubernetes, Databricks, or others.', 'Experience working with at least one of the modern cloud platforms: AWS, GCP, etc. Familiar with common platform functions and architectures, like AWS S3, EC2 operations, etc.', 'Experience in ANSI SQL and modern query engines (Trino, Redshift, etc.). Familiar with data architecture best practices, such as ETL, data model design, data visualization tools, etc.', 'Experience with experimental design and measurement.', 'Knowledge of programming best practices and experience using CI/CD with Gitlab, Github, or similar tools.']"
https://ca.indeed.com/rc/clk?jk=4f86974cbd93962d&bb=OfAaxlzw1Z5BEQapPll5q6gPMTRiGlYQWBqFBBtIaUjDPnI_veiicnMQHTscIpAeIBk9QS9uUTdTa60UR4lnjEpbL4a3t5ZfZ_eySN-l9qtQFyjXFQi2Wyd4qhG3_yVd&xkcb=SoBZ67M3-rXlSA0LXZ0JbzkdCdPP&fccid=994f1f23e07a1424&vjs=3,Senior Data Analyst (Lead),Caribou,EmployerActive 3 days ago,Remote,"['You have a background in Computer Science, Engineering, Statistics, Analytics, or equivalent', ' You have 5+ years of professional analytics with 2+ years or data modeling/analytics engineering experience', ' You have 3+ years experience working with OLAP databases such as Snowflake, Databricks, BigQuery, or Redshift in a professional capacity', ' You have data modeling experience using transformation tools such as DBT, SQLMesh, or Dataform', ' You are able to elicit requirements from non-technical stakeholders (e.g. customer success, support, business development) and advocate the use of data in decision making processes', 'You love learning new skills and are willing to learn what is necessary to drive the business forward', "" You're excited to both teach and learn from your peers""]"
https://ca.indeed.com/rc/clk?jk=f3ae81d5fa634448&bb=OfAaxlzw1Z5BEQapPll5qz3WoivAxwyXYVx9IQLSY-qDopKR1Q8WJ3PAol-U2wK9jeUsVrhzXFwjFgN75hTpq-2UIScbv8DNaUJkZH-_Ip2Ql69RNc0u-ViK7wgYsDfK&xkcb=SoBj67M3-rXlSA0LXZ0PbzkdCdPP&fccid=9834e576343ebcc2&vjs=3,Data & Analytics Director,Dentsu Media,EmployerActive 22 days ago,"Toronto, ON","[' Post-secondary Degree or Diploma in Mathematics, Statistics, Business Analysis, Media, or related field.', ' A minimum 5 years’ experience in a similar role with a focus in media or digital', ' Expert project management and team management skills', ' Experience with statistical modelling techniques (Marketing Mix Modeling, Conversion Lifts, Attribution Modelling)']"
https://ca.indeed.com/rc/clk?jk=e661cc50a8f305b7&bb=OfAaxlzw1Z5BEQapPll5q8Ixx6F4a5RvGEZPRErQLaMJ45aBFTWfXU8zGDPhYRAmCELIQMpqlAgZCFIShRABm6gYe60X8Ir2H3PdQVfWWKb2imW1d414xAlolL_Z1DNH&xkcb=SoBK67M3-rXlSA0LXZ0NbzkdCdPP&fccid=9179e7ec2b7ad8f6&vjs=3,AI Program Manager,R.W. Tomlinson Limited,PostedPosted 9 days ago,"Ottawa, ON","['Bachelor’s/Master’s degree in Business, Technology Entrepreneurship, Computer Science, Data Science, or Machine Learning.', 'Minimum of 8 years of experience in a technical field, with a focus on AI, or emerging technologies.', 'Minimum 6 years of professional management experience in data and AI, with a primary focus on responsible AI, data & AI risk management, and regulatory compliance.', 'Solid knowledge of Program Management techniques, including Agile methodologies.', 'Structured problem-solving skills and logical thinking, as well as ability to develop and present new ideas and conceptualize new approaches and solutions.', 'Strong background in managing cross-functional teams and driving AI/ML program objectives.', 'Excellent communication skills, capable of conveying technical concepts to non-technical stakeholders.', 'Ability to develop and manage program plans, budgets, and timelines.', 'Experience in risk management and continuous improvement of development processes.', 'Demonstrated ability to foster a collaborative and inclusive team environment.']"
https://ca.indeed.com/rc/clk?jk=243a7b9cb1708919&bb=OfAaxlzw1Z5BEQapPll5qypriNuUT16chFEVJfb7MtLuOy4Lqw9LjbCexnUrcAmC8LE_1Cl4FIz5D7NoB7pfweqB0J7Sx0SfIDDac80_qigvn0l_lZATWw%3D%3D&xkcb=SoAX67M3-rXlSA0LXZ0DbzkdCdPP&fccid=f66f721a44de3765&vjs=3,Data Scientist - BC Cancer - Vancouver,PHSA,PostedPosted 24 days ago,"Vancouver, BC","['A level of education, training, and experience equivalent to a PHD in Statistics, Mathematics, Computer Science or another quantitative field', '5-7 years of experience working with large datasets and machine learning models.', 'Advanced skills in AI product design and the analysis of quantitative data for the purpose of creating actionable insights and measureable impact.']"
https://ca.indeed.com/rc/clk?jk=9fb2e1e0306b8048&bb=OfAaxlzw1Z5BEQapPll5q5gD7RNY1Psxd0vBdI2nijquqXa6dgNgZ3nrxukFDYZDNOTpdVvKK6jGt0eJZ5Dji6c0FCSBx5h5--q-4VPhNIom4ra4ESdTY1SYt4LZWEn6&xkcb=SoCK67M3-rXlSA0LXZ0AbzkdCdPP&fccid=1747adf6142beb48&vjs=3,Machine Learning Engineer,Manulife,PostedPosted 9 days ago,"Hybrid work in Toronto, ON","['An advanced degree in Machine Learning, Data Science, Computer Science, Engineering, or Statistics. ', 'Minimum of 5 years of experience applying Machine Learning and Data Science to solve high-impact business problems. ', 'Proven experience as a Data/ML Engineer, with a strong emphasis on machine learning, generative AI, and applications of technology. ', 'Hands-on experience with Azure tech stack, including Azure cognitive search, Langchain, Vector stores. ', 'Strong partner management skills, with the ability to effectively translate sophisticated technical topics into business language, exceptional presentation skills, and the capability to balance a sense of urgency with delivering high-quality and pragmatic solutions. ', 'Strong software development skills with proficiency in Python and advanced working knowledge of SQL, preferably using the Azure stack, and experience with Azure ML, Databricks, and Azure Data Factory. ', 'Experience in productionizing code through the DevOps pipeline. ']"
https://ca.indeed.com/rc/clk?jk=a2a528342dcd35a9&bb=OfAaxlzw1Z5BEQapPll5qxWh_wMxGYC0Mdiz7dYfU1uwervO9vHsTZrM8oHO4Uzj747yKzyJOe53C04XHZyW58THj9EPwJo9qjH8wxLhagmviSlxaxyO76MhoHVn_3k-&xkcb=SoCw67M3-rXlSA0LXZ0GbzkdCdPP&fccid=cba01270e96bb012&vjs=3,Senior Data Scientist- Marketing,Tiger Analytics,PostedPosted 13 days ago,"Remote in Toronto, ON","['4+ years of Data Science experience required.', 'Graduate Degree in Data Science, Computer Science, or a related field is required', 'Extensive knowledge in email marketing, online marketing, and retail personalization.', 'Strong marketing modeling capability in email campaigns, offer optimization, CLTV, affinity modeling, propensity modeling', 'Strong Python coding with production experience is preferred, ML ops knowledge and experience is a plus', 'Excellent domain knowledge in retail/Ecom marketing', 'Ability to apply various analytical models to business use cases', 'Exceptional communication and collaboration skills to understand business partner needs and deliver solutions.', 'Bias for action, with the ability to deliver outstanding results through task prioritization and time management.', 'Be proactive, curious, can-do attitude, flexible personality']"
https://ca.indeed.com/rc/clk?jk=7622dd1ec10db539&bb=eJOewpvLvEVjF10Eq5q4pYuWq9lm18bqE93aeC70MrPMKq2MwDKAayaM2RM0UeGpyywQJeyw1onKIUjfzDrih7jPupvIdvXJRVWDHx2FhH8dvdvrNZdknAANdrNR1Qwq&xkcb=SoCl67M3-rXlcw6pFB0KbzkdCdPP&fccid=8fd4d579836296f7&vjs=3,Data Analyst,Birchwood,PostedPosted 1 day ago,"Winnipeg, MB","[' Completed post-secondary education in the area of Management Information Systems, Statistics, Computer & Data Science, or a related field, or equivalent combination of education and experience.']"
https://ca.indeed.com/rc/clk?jk=c31aae931020acac&bb=eJOewpvLvEVjF10Eq5q4pfrEocMulP5KK-XNrx7q6YbK33_uj0kIQxd_hkm2jrjM_ZTlsqeif950eY8Qv9_bHJm9cTHIF5QRABXQN3pdXjOxt5-OcBVgmes17eIIC9bj&xkcb=SoAC67M3-rXlcw6pFB0PbzkdCdPP&fccid=20d9b0d50ac705ba&vjs=3,"Applied Scientist, Computer Vision",SafelyYou,PostedPosted 26 days ago,Remote,"[' Postgraduate degree in Computer Science, Electrical Engineering, or related field', ' 2-4 years of demonstrated experience in the field', ' Research experience in machine learning, computer vision, or image processing', ' Proficiency with Python and deep learning frameworks such as TensorFlow or PyTorch', ' Ability to own both software development and research scientist activities as the situation demands', ' Effective communication skills for presenting progress and results to both technical and non-technical audiences', ' One or more publications at top-tier computer vision or machine learning conferences such as CVPR, ECCV, NeurIPS, ICLR, etc.', ' Familiarity with cloud computing platforms such as AWS, GCP, or Azure', ' Familiarity with software development best practices such as encapsulation, unit testing, version control, etc.', ' Comfort working collaboratively with a remote team']"
https://ca.indeed.com/rc/clk?jk=0a06c771892f9754&bb=eJOewpvLvEVjF10Eq5q4pQrE0_2Qa1XS7rhrfTC9Ua63hNGQ2Wq5Sx7-qUjHuvPtmFvZ5MLZHrpY_66uWI5G9b_smB-_ZgRQHSmOfKvQ5hZ1wxF50efvew%3D%3D&xkcb=SoAr67M3-rXlcw6pFB0NbzkdCdPP&fccid=537b899e30af3338&vjs=3,"Associate/VP, AI Governance",Royal Bank of Canada,PostedPosted 8 days ago,"Toronto, ON","[' 7+ years of compliance, legal or supervisory experience in a global markets business/setting', ' Solid understanding of financial markets and broad awareness of global regulatory frameworks', ' Understanding large and complex application development projects', ' Familiarity with AI and a strong grasp of emerging technology', ' Fluency with key risk areas such as privacy, third-party, regulatory, resilience etc.', ' Comfortable working in a fast paced environment', ' Ability to collaborate and manage projects in a complex matrixed organization', ' Excellent communication and interpersonal skills', ' Ability to work under pressure, responding to demanding stakeholders with time sensitive deadlines', ' Keen attention to detail and passion for creating impactful and well-designed presentation materials – must have excellent presentation skills', ' Leadership behaviors – Drive to Impact, Adapt Quickly, Always Learn, Speak up for the good of RBC']"
https://ca.indeed.com/rc/clk?jk=9af22381b4e708bd&bb=eJOewpvLvEVjF10Eq5q4pX8b8Q3OAPUoLz39DP2TEVNh7QDEZ5iScRzqVzlPDjCcEt04ADXYiBZYFliAl89X1UXka-HUYIBEiFN2xiYotoGid-XuhEyOkA%3D%3D&xkcb=SoCf67M3-rXlcw6pFB0MbzkdCdPP&fccid=67541f2e6ad0aee9&vjs=3,Wildland Fire Analytics and Modeling Specialist,Ministry of Natural Resources,PostedPosted 6 days ago,"Sault Ste. Marie, ON","['You have the ability to present and discuss highly detailed or complex information at an audience-appropriate level and to understand and respond to fire management needs and priorities.', 'You have written communication skills to prepare technical reports and other articles for a variety of technical and lay audiences.', 'You have interpersonal skills to engage in collaborative groups, to train other staff and to generate positive interactions with co-workers, stakeholders and partners.', 'You have problem solving and creative thinking skills to investigate complex problems, challenging assumptions, and make sense of information.', 'You have technical and analytical skills to design, describe, test and evaluate programs and algorithms for models that represent aspects of fire management systems.', 'You have the ability to plan and perform statistical and spatial analyses and visualizations.']"
